term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"gadhafi","gadhafi","4","1000","0.004","0.8617135364217089","0.36362750007908756"
"erupted","erupt","4","1000","0.004","-0.5449170593681658","-0.20802311354361816"
"egyptian","egyptian","4","1000","0.004","1.2204123050528208","-0.1848654584577805"
"delays","delay","4","1000","0.004","-0.5247972756120294","-0.17819124742918604"
"congo","congo","4","1000","0.004","1.052530465050911","-0.13139816905814838"
"challenges","challeng","4","1000","0.004","-0.7143926052955862","-0.15896741471932108"
"assembly","assembl","4","1000","0.004","-0.17715089534713768","0.05450881757255225"
"arabia","arabia","4","1000","0.004","0.6611760743488404","-0.1639330288532241"
"arab","arab","4","1000","0.004","1.903625992439039","0.02805739304420101"
"ahmed","ahm","4","1000","0.004","1.172011789970679","-0.3606201685673059"
"agreements","agreement","4","1000","0.004","-0.4979605513118716","0.08705530353548224"
"zone","zone","3","1000","0.003","-0.17088690516731572","-0.024242753998722805"
"zimbabwe","zimbabw","3","1000","0.003","1.5520820235294486","-0.19685289843831616"
"women's","women","3","1000","0.003","0.6755873737326774","-0.46702562814636217"
"withdrew","withdrew","3","1000","0.003","-0.8454731533326475","-0.5844410464668536"
"western","western","3","1000","0.003","-0.08508324599299656","-0.04017021229473188"
"violations","violat","3","1000","0.003","-0.518776076732399","0.2719226652895497"
"unrest","unrest","3","1000","0.003","-0.3222033661392524","1.3494982607752353"
"unprecedented","unpreced","3","1000","0.003","-0.6773276063169982","-0.2110828247343233"
"unanimously","unanim","3","1000","0.003","-0.4893244455059556","-0.3985362592984118"
"tripoli","tripoli","3","1000","0.003","0.7355872755251769","0.059415312555617404"
"travels","travel","3","1000","0.003","-0.35825995940629046","-0.5304396860979779"
"tensions","tension","3","1000","0.003","-0.7225632181183289","1.0106004575479373"
"taiz","taiz","3","1000","0.003","",""
"sudanese","sudanes","3","1000","0.003","",""
"sponsorship","sponsorship","3","1000","0.003","-0.3303724509899821","-0.3981946455408867"
"soviet","soviet","3","1000","0.003","1.1775998643726617","0.3230189561077344"
"southern","southern","3","1000","0.003","-0.23403941648001358","0.058583411791299854"
"soldiers","soldier","3","1000","0.003","-0.13332652398271438","0.9882896792389272"
"saleh","saleh","3","1000","0.003","",""
"restoration","restor","3","1000","0.003","-0.20286273167266608","-0.11495304936228345"
"resigned","resign","3","1000","0.003","-0.7605757245139242","-0.4879366974931881"
"reporting","report","3","1000","0.003","-0.32161433928603916","-0.3087803783955059"
"regimes","regim","3","1000","0.003","0.10649145581574876","0.7094582368555414"
"reforms","reform","3","1000","0.003","-0.43611316547290285","0.7030923212655988"
"ranneberger","ranneberg","3","1000","0.003","",""
"qadhafi","qadhafi","3","1000","0.003","",""
"presiding","presid","3","1000","0.003","-0.4404073121852555","-0.28079351162121197"
"passport","passport","3","1000","0.003","-0.008351363686971269","0.23538472332920835"
"organizing","organ","3","1000","0.003","-0.32406687815288127","-0.26122537828677755"
"nairobi","nairobi","3","1000","0.003","0.3791399948320151","-0.3407573110486208"
"muammar","muammar","3","1000","0.003","",""
"monitoring","monitor","3","1000","0.003","-0.47563890208614806","-0.2821684820964852"
"mombasa","mombasa","3","1000","0.003","",""
"minister","minist","3","1000","0.003","-0.13527407501549454","0.362561314442736"
"mauritania","mauritania","3","1000","0.003","",""
"liberia","liberia","3","1000","0.003","",""
"jihad","jihad","3","1000","0.003","0.6283066666000383","1.1681164070522665"
"iraq","iraq","3","1000","0.003","2.2000105588878083","0.3212934487554162"
"hotel","hotel","3","1000","0.003","-0.20033193846773834","-0.238255193866045"
"hosni","hosni","3","1000","0.003","",""
"hamas","hama","3","1000","0.003","1.193129066127778","0.36744193792294383"
"gulf","gulf","3","1000","0.003","0.002965376223652266","-0.015523588685379923"
"gbagbo","gbagbo","3","1000","0.003","",""
"gaza","gaza","3","1000","0.003","1.5217691934060067","0.32865521001157366"
"gates","gate","3","1000","0.003","-0.11479793900881025","-0.16611493909813466"
"families","famili","3","1000","0.003","-0.3067762418440856","0.1225840084850726"
"escalating","escal","3","1000","0.003","-0.5581287795011503","0.15063347958365242"
"ensuring","ensur","3","1000","0.003","-0.46511619012375566","-0.44560733388448104"
"embargo","embargo","3","1000","0.003","0.04064646366678605","1.006926485802269"
"drones","drone","3","1000","0.003","0.1818994503834738","0.7031545462388481"
"disputed","disput","3","1000","0.003","-0.6806678987061127","-0.010948344782677534"
"custody","custodi","3","1000","0.003","-0.4612908644890444","0.18582824947040444"
"convened","conven","3","1000","0.003","-0.59042430494094","-0.2775307161400177"
"constitution","constitut","3","1000","0.003","0.10648120218466481","1.002967208250181"
"christian","christian","3","1000","0.003","1.6537028660141213","-0.09463373423440398"
"borders","border","3","1000","0.003","-0.018771149006103216","0.44798328735080306"
"bin","bin","3","1000","0.003","0.4309936406445817","-0.37187235869557195"
"barre","barr","3","1000","0.003","0.4481985847660316","-0.12354160016158787"
"ban","ban","3","1000","0.003","-0.33290629153135837","0.0039885249911113365"
"ambassador","ambassador","3","1000","0.003","-0.4495115307210879","0.27199625327409244"
"allegedly","alleg","3","1000","0.003","-0.3183306646085778","-0.2795742945262241"
"algeria","algeria","3","1000","0.003","",""
"2,000","2,000","3","1000","0.003","",""
"yusuf","yusuf","2","1000","0.002","",""
"withdraw","withdraw","2","1000","0.002","-0.5265263602805502","-0.16230983960131226"
"witnessed","wit","2","1000","0.002","-0.3805982172276001","-0.36842052906487943"
"weapons","weapon","2","1000","0.002","-0.2985756593604474","0.7353196235746129"
"warlords","warlord","2","1000","0.002","0.5425689099424837","1.5249640781869238"
"verjee","verje","2","1000","0.002","",""
"vanish","vanish","2","1000","0.002","-0.1847229315610669","-0.4875664248317457"
"unsuccessful","unsuccess","2","1000","0.002","-0.6452068970637853","-0.553022799657958"
"university","univers","2","1000","0.002","-0.20715950328031701","-0.07043954248541145"
"unemployment","unemploy","2","1000","0.002","-0.22078679407867374","0.6693102236627408"
"uganda","uganda","2","1000","0.002","0.8131947393699133","-0.1574461783195492"
"terror","terror","2","1000","0.002","0.2025213447453837","1.2680208814960694"
"tear","tear","2","1000","0.002","-0.25659164796902734","-0.2539691506895903"
"talks","talk","2","1000","0.002","-0.592716849640106","0.1452729598596478"
"tahrir","tahrir","2","1000","0.002","0.3630272610694163","-0.20865009904929788"
"stronghold","stronghold","2","1000","0.002","-0.5535216633834628","0.1890250746340284"
"siad","siad","2","1000","0.002","0.037302417954216543","-0.44490890946129247"
"sheikh","sheikh","2","1000","0.002","0.6791822878359859","0.20886366748701152"
"sheik","sheik","2","1000","0.002","0.4355061362843306","0.3798943207023748"
"self-immolation","self-immol","2","1000","0.002","",""
"self-defense","self-defens","2","1000","0.002","-0.08943081267210867","-0.03707373658200703"
"secular","secular","2","1000","0.002","0.025976504793018787","0.39209073603442623"
"salaam","salaam","2","1000","0.002","1.3515655140333995","0.0006605738278221447"
"rulers","ruler","2","1000","0.002","0.32740743603446903","0.9795294574536384"
"riot","riot","2","1000","0.002","-0.06593686803702728","0.6716566735024452"
"retreat","retreat","2","1000","0.002","-0.33539775092165636","-0.007096308241082793"
"resort","resort","2","1000","0.002","-0.2965368511954403","-0.13809385335499633"
"resolve","resolv","2","1000","0.002","-0.7501853638494154","-0.1522011694115712"
"renounce","renounc","2","1000","0.002","-0.1498085006774893","0.06827685493211612"
"renewed","renew","2","1000","0.002","-0.7388335434952387","-0.32046758803109965"
"refugees","refuge","2","1000","0.002","-0.014225980457512832","1.236750239037713"
"reconstruction","reconstruct","2","1000","0.002","-0.401700655178019","0.4163075137926583"
"reconciliation","reconcili","2","1000","0.002","-0.13815472518211652","0.8812230039121045"
"rebuild","rebuild","2","1000","0.002","-0.5904377096017424","-0.22388630656273245"
"raids","raid","2","1000","0.002","-0.4395751633048963","0.8068306522587632"
"qaeda","qaeda","2","1000","0.002","0.16719729824035523","-0.16472715860013307"
"pushing","push","2","1000","0.002","-0.4821499957054198","-0.6117458061523269"
"prosecutor","prosecutor","2","1000","0.002","-0.37037759141528415","0.40816985779347076"
"professionals","profession","2","1000","0.002","-0.13943501029721247","-0.36386017136142756"
"predominantly","predomin","2","1000","0.002","-0.3784152503007985","-0.46675028601584767"
"poses","pose","2","1000","0.002","-0.5367247525496893","-0.6400037260467605"
"poised","pois","2","1000","0.002","-0.6890804462856093","-0.734083198741886"
"pledges","pledg","2","1000","0.002","-0.3673216174781776","0.12629165153422434"
"perceived","perceiv","2","1000","0.002","-0.39463832285830014","-0.4031169546694311"
"people's","peopl","2","1000","0.002","0.4555338587147323","0.4809994093173034"
"paving","pave","2","1000","0.002","-0.4286045145066099","-0.5694697324833238"
"pastoral","pastor","2","1000","0.002","-0.3339600570755589","0.02894373501422618"
"parliamentary","parliamentari","2","1000","0.002","-0.09801265642306559","0.7304786468748156"
"parliament","parliament","2","1000","0.002","0.11705619055016121","0.9797627811817485"
"pakistan","pakistan","2","1000","0.002","2.308012249407398","0.2849370191976103"
"outlines","outlin","2","1000","0.002","-0.5324888851618889","-0.40404301853322205"
"outbreak","outbreak","2","1000","0.002","-0.40015983836010505","0.6322804337443064"
"ouattara's","ouattara","2","1000","0.002","",""
"omar","omar","2","1000","0.002","1.3393909967900357","-0.22171992668061882"
"oman","oman","2","1000","0.002","0.7128202006262561","-0.5454231143682067"
"oklahoma","oklahoma","2","1000","0.002","1.7419304639519844","-0.7394849906292569"
"objected","object","2","1000","0.002","-0.7843613281529447","-0.5124899216645834"
"nuclear","nuclear","2","1000","0.002","0.018325851673923622","0.8232412608104804"
"northeast","northeast","2","1000","0.002","-0.30570387761713963","-0.18187254002261244"
"no-fly","no-fli","2","1000","0.002","",""
"native","nativ","2","1000","0.002","-0.3152163563518747","-0.4037978512574711"
"nabhan","nabhan","2","1000","0.002","",""
"mozambique","mozambiqu","2","1000","0.002","",""
"moreno-ocampo","moreno-ocampo","2","1000","0.002","",""
"mistreated","mistreat","2","1000","0.002","-0.4029872979385301","0.11883705224339541"
"militias","militia","2","1000","0.002","0.18133754458350299","2.0279724383554276"
"memorandum","memorandum","2","1000","0.002","-0.4720953601955207","0.09021694954720319"
"margins","margin","2","1000","0.002","-0.35075789911531574","-0.27759735709661626"
"marched","march","2","1000","0.002","-0.4323456547779269","-0.23853068775443587"
"malnutrition","malnutrit","2","1000","0.002","-0.007421105926746733","1.1429071316101187"
"longtime","longtim","2","1000","0.002","-0.7781444677904985","-0.5885696937284792"
"lgbt","lgbt","2","1000","0.002","0.7815536038616667","-0.22724837312828267"
"lawfully","law","2","1000","0.002","-0.07081377746298544","0.061782718184799405"
"laden","laden","2","1000","0.002","-0.2571089327851214","-0.6987576501421651"
"korea","korea","2","1000","0.002","1.7887088689846637","-0.2745806270065586"
"kismayo","kismayo","2","1000","0.002","",""
"journalists","journalist","2","1000","0.002","-0.04528732519907506","0.5857145016147562"
"ivorians","ivorian","2","1000","0.002","",""
"israeli-owned","israeli-own","2","1000","0.002","",""
"israeli","isra","2","1000","0.002","1.9099590262355153","0.26344797216152815"
"islands","island","2","1000","0.002","-0.04462405460870944","0.23211941784264992"
"iraqis","iraqi","2","1000","0.002","0.8027347165264426","0.29710136338367205"
"investigate","investig","2","1000","0.002","-0.5787480256108286","-0.3750043230464724"
"intervene","interven","2","1000","0.002","-0.5495648836840431","0.02782295331937207"
"interim","interim","2","1000","0.002","-0.6641986154554295","-0.053990905887895395"
"integrity","integr","2","1000","0.002","-0.4030029252854254","-0.4439573048104964"
"insurgency","insurg","2","1000","0.002","0.05149701013818637","2.459625749827936"
"initiate","initi","2","1000","0.002","-0.4515636749951832","-0.588434728522586"
"inclusive","inclus","2","1000","0.002","-0.047856145583406985","-0.12672826738257828"
"implement","implement","2","1000","0.002","-0.5130293121075011","-0.3824015339771173"
"hillary","hillari","2","1000","0.002","1.9737349500529522","-0.2844698042106083"
"hassan","hassan","2","1000","0.002","0.7723998805972122","-0.23455295273669677"
"hamad","hamad","2","1000","0.002","",""
"haiti","haiti","2","1000","0.002","1.9427515685029042","-0.290241454735491"
"guerrilla","guerrilla","2","1000","0.002","-0.07419354443426954","1.3586776583090543"
"grim","grim","2","1000","0.002","-0.5712158991878195","-0.0014017780940290252"
"genocide","genocid","2","1000","0.002","0.20384101836629318","1.5296979917634965"
"gender-based","gender-bas","2","1000","0.002","",""
"french","french","2","1000","0.002","1.7508416546629113","-0.70182151297067"
"france","franc","2","1000","0.002","2.1082762691495667","-0.4922509591375035"
"focused","focus","2","1000","0.002","-0.6473516027239571","-0.7395220423927223"
"fighters","fighter","2","1000","0.002","0.13606906727138793","0.8522410644748302"
"favored","favor","2","1000","0.002","-0.5014195281929813","-0.7137113716741962"
"famine","famin","2","1000","0.002","0.06865780570301942","0.9331484088078076"
"ethnic","ethnic","2","1000","0.002","-0.03163745388706336","0.708471216192417"
"escaped","escap","2","1000","0.002","-0.5550306101592066","-0.4257296179599008"
"es","es","2","1000","0.002","1.4287359980636867","-0.6779573446033792"
"empowerment","empower","2","1000","0.002","0.04277990991530856","0.0006516843865745778"
"emerge","emerg","2","1000","0.002","-0.3842691529014245","-0.5622840601591799"
"droughts","drought","2","1000","0.002","-0.2625183560930754","0.5519556684708306"
"drc","drc","2","1000","0.002","",""
"downturn","downturn","2","1000","0.002","-0.5167461416294358","0.2211283421976697"
"donor","donor","2","1000","0.002","-0.30163641581963163","0.17327607323999578"
"donations","donat","2","1000","0.002","-0.40203709992622005","-0.08639847339315111"
"disappointingly","disappoint","2","1000","0.002","-0.24078913990018655","-0.46430515387370946"
"dialogue","dialogu","2","1000","0.002","-0.40474959863435384","0.5451038142205206"
"destabilizing","destabil","2","1000","0.002","-0.3856420045898146","0.7552818933710446"
"deemed","deem","2","1000","0.002","-0.4204852875104549","-0.6000073042829025"
"darfur","darfur","2","1000","0.002","0.6856878417416127","0.07919243516492987"
"dar","dar","2","1000","0.002","1.4397952041230573","-0.7089448334456223"
"d'ivoire","d'ivoir","2","1000","0.002","",""
"culveyhouse","culveyhous","2","1000","0.002","",""
"cross-border","cross-bord","2","1000","0.002","0.10144165966609232","0.27072913049980835"
"criticisms","critic","2","1000","0.002","-0.6467067167889076","0.06570163019291503"
"credible","credibl","2","1000","0.002","-0.41196479608571895","0.03951521983567985"
"coup","coup","2","1000","0.002","-0.01672568775008848","0.75124907072262"
"country's","countri","2","1000","0.002","0.6826760773512701","-0.05248449186853917"
"counting","count","2","1000","0.002","-0.31954527445815406","-0.4426328136687766"
"cooperates","cooper","2","1000","0.002","-0.356370175406891","-0.48396960260549354"
"contributors","contributor","2","1000","0.002","-0.33666681813160165","-0.5217114943905907"
"construct","construct","2","1000","0.002","-0.3072611815027567","-0.5459461698350971"
"comoros","comoro","2","1000","0.002","",""
"comoran","comoran","2","1000","0.002","",""
"commodity","commod","2","1000","0.002","-0.2738547914543471","-0.15711606702762096"
"coalition","coalit","2","1000","0.002","-0.37835966545499833","0.7465067480384961"
"cnn","cnn","2","1000","0.002","1.6728379667253352","-0.30685842745849107"
"climate","climat","2","1000","0.002","-0.12544340696819092","0.09213909376290008"
"clashed","clash","2","1000","0.002","-0.8670478650009943","-0.43727809814904656"
"captured","captur","2","1000","0.002","-0.5261415140826027","-0.38363326198065906"
"canisters","canist","2","1000","0.002","-0.2899601477477532","-0.09928248798755807"
"cairo","cairo","2","1000","0.002","1.5045429704535636","0.12387325576907222"
"blames","blame","2","1000","0.002","-0.44790169429528764","-0.8053567983593671"
"benghazi","benghazi","2","1000","0.002","",""
"battles","battl","2","1000","0.002","-0.3950262821087497","0.13158356837162624"
"asset","asset","2","1000","0.002","-0.37509850199406164","-0.4001111625093159"
"assertive","assert","2","1000","0.002","-0.4514525575559786","-0.05958227591195264"
"aspirations","aspir","2","1000","0.002","-0.47213796979195966","-0.011038862034502302"
"anti-government","anti-govern","2","1000","0.002","-0.11155663685794001","0.7223766504851171"
"anti-ethiopian","anti-ethiopian","2","1000","0.002","",""
"anarchy","anarchi","2","1000","0.002","0.07047037628404029","1.1216700068970757"
"america","america","2","1000","0.002","2.291749048329821","-0.4928345473780557"
"ally","alli","2","1000","0.002","-0.49878745931427526","0.48215497237838545"
"algiers","algier","2","1000","0.002","",""
"alexandria","alexandria","2","1000","0.002","",""
"adoption","adopt","2","1000","0.002","-0.22897416721772113","-0.16796896156055566"
"aden","aden","2","1000","0.002","0.19120907199328285","-0.3010313387812439"
"actors","actor","2","1000","0.002","-0.23531260017295086","0.27037593344145106"
"activist","activist","2","1000","0.002","-0.2676025765771555","0.14306796382127715"
"accord","accord","2","1000","0.002","-0.29554219298160966","0.4229435841068772"
"abdullahi","abdullahi","2","1000","0.002","",""
"émigré","émigré","1","1000","0.001","-0.23544985333228777","0.06607943538729891"
"youtube","youtub","1","1000","0.001","1.5662545752059625","-0.5413379286204038"
"year's","year","1","1000","0.001","-0.4447852075277325","-0.3481231298222759"
"wisecracking","wisecrack","1","1000","0.001","-0.18646456763376298","-0.4134167221767718"
"william","william","1","1000","0.001","2.1526764378435272","-0.8572604904074719"
"wider","wider","1","1000","0.001","-0.4029254890402165","-0.2836211528965883"
"wfp","wfp","1","1000","0.001","",""
"westward","westward","1","1000","0.001","-0.18733751866127438","0.11661624265720824"
"westernmost","westernmost","1","1000","0.001","-0.2651085253407918","-0.04440967284427397"
"website","websit","1","1000","0.001","0.09777157544802655","-0.5560401693921329"
"weathered","weather","1","1000","0.001","-0.7221048733580943","-0.9322321518027129"
"washington","washington","1","1000","0.001","2.240687161258065","-0.4755872012043182"
"warriors","warrior","1","1000","0.001","0.17170149982106828","0.13621377382696623"
"warnings","warn","1","1000","0.001","-0.4271315784472453","0.08558992121444597"
"wafer-thin","wafer-thin","1","1000","0.001","",""
"vulnerable","vulner","1","1000","0.001","-0.4620661349129155","-0.35604395300065655"
"vows","vow","1","1000","0.001","-0.21417510820018335","-0.3177632331852077"
"volunteered","volunt","1","1000","0.001","-0.5791993125706313","-0.4741349030541142"
"volatile","volatil","1","1000","0.001","-0.6270048425947629","0.31919528798722385"
"vocal","vocal","1","1000","0.001","-0.5848151569259575","-0.40596709549974336"
"visionary","visionari","1","1000","0.001","-0.3267209336727915","-0.41064664583406024"
"vietnam","vietnam","1","1000","0.001","1.6788974962635748","0.012147285203360095"
"victim","victim","1","1000","0.001","-0.3070210450749175","-0.1492726740853064"
"vessels","vessel","1","1000","0.001","-0.12729954124420115","0.4051329501091205"
"uprising","upris","1","1000","0.001","-0.2650967488422814","1.460912447128375"
"unoci's","unoci","1","1000","0.001","",""
"unmil","unmil","1","1000","0.001","",""
"union's","union","1","1000","0.001","-0.2292606455091748","0.190348100061555"
"unified","unifi","1","1000","0.001","-0.39245815820452007","-0.16884482756873345"
"unicef","unicef","1","1000","0.001","0.42393823082136983","-0.23877252947757274"
"unfreeze","unfreez","1","1000","0.001","-0.07996351149145516","-0.03562039088041106"
"undone","undon","1","1000","0.001","-0.43990430779945067","-0.6913501907067237"
"undertake","undertak","1","1000","0.001","-0.5358496984955112","-0.2930073849288808"
"underscore","underscor","1","1000","0.001","-0.6518555939272632","-0.4467684286506551"
"underdeveloped","underdevelop","1","1000","0.001","-0.2466499881561222","-0.015234163015969224"
"uncertainty","uncertainti","1","1000","0.001","-0.6650181472754468","0.02993062760593307"
"unamid","unamid","1","1000","0.001","",""
"unacceptable","unaccept","1","1000","0.001","-0.5908247436579868","-0.05538273443445996"
"un's","un","1","1000","0.001","1.1480075344029887","-0.7037628745657798"
"two-day","two-day","1","1000","0.001","-0.08181781593149039","-0.23221509593776146"
"twenty-three","twenty-thre","1","1000","0.001","",""
"turkey","turkey","1","1000","0.001","0.1852349529686853","-0.3189100003982209"
"turkana","turkana","1","1000","0.001","",""
"tunisian","tunisian","1","1000","0.001","",""
"truce","truce","1","1000","0.001","-0.12684004510820587","1.4887977828541459"
"troop","troop","1","1000","0.001","0.03355177648905063","0.938715367963337"
"tribes","tribe","1","1000","0.001","0.05027625397628987","0.7572312156771056"
"tribal","tribal","1","1000","0.001","0.14687859077571724","0.6305161010791268"
"treaties","treati","1","1000","0.001","0.19829108500352863","0.9145824401712696"
"transparent","transpar","1","1000","0.001","-0.16607403854892908","-0.2657225610323399"
"transgender","transgend","1","1000","0.001","-0.12811153677611023","-0.03328580806454458"
"trans-juba","trans-juba","1","1000","0.001","",""
"toronto","toronto","1","1000","0.001","1.8882295140086858","-0.7470795976585427"
"topic","topic","1","1000","0.001","-0.2941765913859095","-0.45932084332035233"
"tnc","tnc","1","1000","0.001","",""
"ties","tie","1","1000","0.001","-0.4974611121090876","-0.09118557542319031"
"three-month","three-month","1","1000","0.001","-0.1987078231787467","-0.25643049920986866"
"threatens","threaten","1","1000","0.001","-0.2926237432438506","-0.45836340956896016"
"threats","threat","1","1000","0.001","-0.3759777849241377","0.34213949282679257"
"third-generation","third-gener","1","1000","0.001","",""
"teachers","teacher","1","1000","0.001","-0.22742304249420103","0.198996204954648"
"tb","tb","1","1000","0.001","1.2877073997140942","-0.7202137117584912"
"tatters","tatter","1","1000","0.001","-0.3718027332225527","-0.47883990646224567"
"tainted","taint","1","1000","0.001","-0.5577753118239861","-0.3833707133827092"
"tacitly","tacit","1","1000","0.001","-0.18069120838224356","0.27537917985531934"
"systematic","systemat","1","1000","0.001","-0.3387408035523312","0.14702174472537793"
"swiftly","swift","1","1000","0.001","-0.459136836104172","-0.08511061158823784"
"sweeping","sweep","1","1000","0.001","-0.5178232996147261","-0.277994976246518"
"sw","sw","1","1000","0.001","1.2902931503624193","-0.712429986998972"
"sustaining","sustain","1","1000","0.001","-0.6592828660876866","-0.4209069316106585"
